,TotalPop,TPopMargin,UnWgtSampleCtPop,PerCapitaIncome,PerCapIncMargin,MedianHouseholdInc,MedHouseholdIncMargin,MedianAge,MedianAgeMargin,HousingUnits,HousingUnitsMargin,UnweightedSampleHousingUnits,State,County,Tract,BlockGroup,Year
204,749.0,208.0,43.0,65119.0,20452.0,69028.0,33282.0,35.7,2.4,587.0,132.0,34.0,11,1,5500,1,2009
205,2368.0,464.0,148.0,72351.0,12226.0,87238.0,13290.0,36.9,5.6,1629.0,185.0,100.0,11,1,5500,2,2009
206,2156.0,367.0,134.0,78506.0,10554.0,104712.0,25763.0,35.5,2.1,1679.0,192.0,101.0,11,1,5500,3,2009
207,1683.0,245.0,97.0,72870.0,21727.0,55536.0,20901.0,34.2,8.8,1604.0,174.0,85.0,11,1,5600,1,2009
208,2855.0,398.0,189.0,72443.0,11085.0,83862.0,13398.0,44.8,11.8,2193.0,196.0,132.0,11,1,5600,2,2009
209,2043.0,464.0,150.0,3842.0,1376.0,9044.0,10215.0,19.9,0.3,222.0,71.0,14.0,11,1,5701,1,2009
210,2226.0,546.0,165.0,8632.0,3121.0,25481.0,22010.0,19.4,0.2,563.0,83.0,51.0,11,1,5701,2,2009
211,1540.0,465.0,100.0,7797.0,3910.0,13654.0,43024.0,20.0,0.7,260.0,65.0,24.0,11,1,5701,5,2009
212,0.0,132.0,,,,,,,,0.0,132.0,,11,1,5702,1,2009
213,2168.0,206.0,189.0,96177.0,14374.0,107208.0,21326.0,34.7,2.6,1894.0,103.0,148.0,11,1,5800,1,2009
214,1934.0,728.0,149.0,13300.0,4406.0,40662.0,18424.0,49.3,7.5,320.0,91.0,28.0,11,1,5900,1,2009
215,1609.0,223.0,137.0,55836.0,11623.0,60385.0,13986.0,31.9,2.5,1193.0,116.0,96.0,11,1,5900,2,2009
216,3643.0,374.0,200.0,53900.0,7228.0,62834.0,8985.0,35.9,4.0,2503.0,110.0,132.0,11,1,6001,1,2009
217,594.0,225.0,36.0,2618.0,1354.0,5859.0,2033.0,25.5,2.4,171.0,58.0,11.0,11,1,6002,1,2009
218,2561.0,328.0,151.0,55957.0,8335.0,71431.0,7000.0,45.1,9.0,1877.0,82.0,113.0,11,1,6100,1,2009
219,473.0,103.0,39.0,84025.0,18806.0,97292.0,44723.0,37.3,11.2,314.0,61.0,24.0,11,1,6201,1,2009
220,0.0,132.0,,,,,,,,0.0,132.0,,11,1,6202,1,2009
221,4659.0,533.0,204.0,51583.0,8873.0,71209.0,10395.0,48.7,1.6,3178.0,92.0,158.0,11,1,6301,1,2009
222,331.0,516.0,,20807.0,135.0,,,22.0,2.2,0.0,132.0,,11,1,6302,1,2009
223,1155.0,299.0,64.0,12609.0,4365.0,14037.0,5372.0,41.1,6.3,626.0,118.0,39.0,11,1,6400,1,2009
224,896.0,235.0,48.0,29516.0,11625.0,23523.0,19691.0,35.5,6.3,493.0,114.0,30.0,11,1,6400,2,2009
225,957.0,289.0,75.0,62484.0,11838.0,94306.0,32703.0,31.1,2.2,499.0,78.0,44.0,11,1,6500,1,2009
226,1640.0,308.0,113.0,78728.0,5937.0,132361.0,19783.0,39.5,5.1,1026.0,118.0,68.0,11,1,6500,2,2009
227,1836.0,262.0,152.0,72527.0,9331.0,91141.0,18854.0,35.6,3.2,1175.0,47.0,90.0,11,1,6600,1,2009
228,1541.0,327.0,117.0,48821.0,9063.0,126071.0,21427.0,40.5,5.0,585.0,85.0,46.0,11,1,6700,1,2009
229,1118.0,172.0,105.0,68917.0,9159.0,134338.0,25232.0,37.7,3.9,558.0,75.0,52.0,11,1,6700,2,2009
230,1567.0,219.0,136.0,89558.0,17023.0,138917.0,15580.0,37.2,5.5,861.0,94.0,70.0,11,1,6700,3,2009
231,1230.0,268.0,74.0,43727.0,13796.0,53750.0,33390.0,40.2,11.4,746.0,96.0,42.0,11,1,6801,1,2009
232,458.0,170.0,32.0,49476.0,15363.0,90590.0,28612.0,35.1,4.3,280.0,82.0,20.0,11,1,6801,2,2009
233,896.0,268.0,64.0,33660.0,7329.0,84063.0,20705.0,38.0,6.0,410.0,90.0,29.0,11,1,6802,1,2009
234,734.0,281.0,38.0,33177.0,5541.0,72386.0,40910.0,33.2,7.0,267.0,83.0,16.0,11,1,6802,2,2009
235,589.0,188.0,39.0,40416.0,14375.0,43309.0,51737.0,42.2,8.1,299.0,68.0,20.0,11,1,6802,3,2009
236,2178.0,234.0,,4667.0,1915.0,,,33.8,2.3,36.0,39.0,,11,1,6804,1,2009
237,746.0,201.0,50.0,51967.0,11733.0,89286.0,51957.0,40.3,5.5,446.0,81.0,30.0,11,1,6900,1,2009
238,841.0,185.0,53.0,79549.0,53057.0,113385.0,28015.0,41.9,14.1,423.0,62.0,30.0,11,1,6900,2,2009
239,496.0,173.0,44.0,59672.0,13600.0,113536.0,20546.0,33.0,2.8,255.0,72.0,20.0,11,1,6900,3,2009
240,984.0,300.0,90.0,66079.0,17313.0,87147.0,40162.0,34.1,5.9,469.0,83.0,35.0,11,1,7000,2,2009
241,1372.0,290.0,100.0,64603.0,16106.0,87652.0,12380.0,32.8,5.9,725.0,90.0,57.0,11,1,7000,3,2009
242,1195.0,403.0,70.0,17474.0,5265.0,16650.0,22191.0,32.6,5.1,485.0,117.0,33.0,11,1,7100,1,2009
243,858.0,362.0,48.0,42186.0,12662.0,87315.0,14218.0,37.2,8.4,399.0,99.0,24.0,11,1,7100,2,2009
244,1035.0,345.0,61.0,12778.0,5725.0,10729.0,12525.0,22.5,6.7,385.0,92.0,26.0,11,1,7100,3,2009
245,625.0,218.0,57.0,32305.0,10888.0,33911.0,9022.0,35.5,11.4,675.0,107.0,50.0,11,1,7200,1,2009
246,2958.0,630.0,194.0,22818.0,3197.0,68333.0,12486.0,25.6,1.3,1168.0,130.0,76.0,11,1,7301,1,2009
247,2505.0,518.0,138.0,18781.0,6420.0,28661.0,11977.0,24.4,4.7,1209.0,135.0,72.0,11,1,7302,1,2009
248,990.0,287.0,80.0,15707.0,3549.0,31767.0,11074.0,40.6,5.4,576.0,105.0,43.0,11,1,7302,2,2009
249,2229.0,600.0,121.0,16888.0,4215.0,23616.0,11515.0,25.4,9.9,809.0,118.0,48.0,11,1,7304,1,2009
250,694.0,374.0,42.0,18811.0,5180.0,45985.0,14703.0,37.1,6.4,256.0,81.0,17.0,11,1,7304,2,2009
251,633.0,258.0,31.0,26687.0,10755.0,44286.0,22833.0,44.6,12.9,367.0,100.0,19.0,11,1,7304,3,2009
252,450.0,398.0,,3136.0,1651.0,,,19.7,0.4,0.0,132.0,,11,1,7308,1,2009
253,1582.0,342.0,96.0,10224.0,2938.0,16116.0,10691.0,26.9,11.6,562.0,91.0,37.0,11,1,7401,1,2009
254,1147.0,425.0,51.0,6983.0,3334.0,21075.0,7773.0,16.1,4.6,455.0,94.0,24.0,11,1,7401,2,2009
255,3413.0,397.0,148.0,16776.0,5893.0,29912.0,7081.0,26.7,3.4,1186.0,53.0,59.0,11,1,7403,1,2009
256,2234.0,413.0,125.0,9346.0,1867.0,27857.0,11818.0,20.3,1.5,751.0,110.0,43.0,11,1,7404,1,2009
257,1353.0,425.0,72.0,18490.0,9248.0,30185.0,10543.0,22.9,9.7,674.0,106.0,41.0,11,1,7404,2,2009
258,3489.0,460.0,215.0,10949.0,2536.0,28403.0,8007.0,22.3,5.7,1119.0,40.0,78.0,11,1,7406,4,2009
259,1687.0,665.0,71.0,10746.0,4343.0,31394.0,8900.0,17.6,4.4,493.0,108.0,27.0,11,1,7407,1,2009
260,1490.0,345.0,83.0,27116.0,8742.0,50046.0,11072.0,33.7,2.6,631.0,108.0,41.0,11,1,7407,5,2009
261,2678.0,357.0,150.0,11755.0,3642.0,17956.0,3073.0,25.9,3.5,1204.0,41.0,73.0,11,1,7408,1,2009
262,1252.0,389.0,73.0,21226.0,4872.0,46349.0,15755.0,26.1,8.4,572.0,102.0,32.0,11,1,7409,1,2009
263,2389.0,380.0,152.0,15729.0,3775.0,23875.0,9950.0,25.5,4.2,1090.0,102.0,71.0,11,1,7409,2,2009
264,3188.0,720.0,158.0,10759.0,2588.0,25957.0,9760.0,25.2,4.3,934.0,133.0,52.0,11,1,7502,1,2009
265,1333.0,381.0,77.0,22955.0,5149.0,40357.0,7914.0,35.3,6.5,826.0,141.0,49.0,11,1,7502,2,2009
266,353.0,171.0,23.0,28317.0,8863.0,47667.0,31758.0,34.3,23.3,224.0,90.0,13.0,11,1,7502,3,2009
267,1714.0,453.0,105.0,12554.0,2909.0,33405.0,23075.0,30.2,10.8,626.0,88.0,42.0,11,1,7503,2,2009
268,1073.0,341.0,56.0,15772.0,4688.0,37759.0,7672.0,37.3,10.3,394.0,84.0,25.0,11,1,7503,3,2009
269,2238.0,474.0,112.0,13214.0,3012.0,19057.0,9524.0,25.8,5.1,962.0,105.0,57.0,11,1,7504,2,2009
270,837.0,523.0,33.0,9745.0,5639.0,16250.0,39253.0,44.3,16.4,331.0,98.0,16.0,11,1,7504,3,2009
271,775.0,307.0,41.0,22706.0,6803.0,40790.0,5003.0,41.2,16.6,394.0,121.0,21.0,11,1,7601,1,2009
272,696.0,223.0,41.0,23077.0,7495.0,26000.0,28216.0,43.1,5.0,298.0,89.0,19.0,11,1,7601,2,2009
273,683.0,270.0,41.0,21623.0,6604.0,34038.0,14209.0,42.2,8.8,319.0,102.0,19.0,11,1,7601,3,2009
274,1831.0,365.0,100.0,15298.0,2542.0,28194.0,10924.0,39.8,13.3,900.0,125.0,53.0,11,1,7601,4,2009
275,536.0,218.0,31.0,16125.0,6916.0,34408.0,24690.0,50.5,8.5,271.0,82.0,16.0,11,1,7601,5,2009
276,1533.0,342.0,67.0,37887.0,8372.0,48750.0,8596.0,36.6,9.6,1003.0,176.0,45.0,11,1,7603,1,2009
277,476.0,193.0,36.0,47861.0,8057.0,88846.0,64159.0,54.2,3.5,279.0,91.0,20.0,11,1,7603,3,2009
278,1729.0,551.0,61.0,28519.0,10906.0,47813.0,15378.0,34.5,14.9,711.0,165.0,31.0,11,1,7603,4,2009
279,947.0,412.0,36.0,25528.0,9973.0,30347.0,40944.0,34.2,16.2,371.0,133.0,16.0,11,1,7603,5,2009
280,1192.0,279.0,64.0,23080.0,5859.0,19813.0,3285.0,50.1,8.1,694.0,108.0,39.0,11,1,7604,1,2009
281,1194.0,295.0,65.0,24275.0,6518.0,36481.0,17649.0,44.6,10.0,728.0,108.0,43.0,11,1,7604,3,2009
282,1177.0,257.0,88.0,38359.0,7849.0,71750.0,19424.0,45.1,6.4,569.0,96.0,48.0,11,1,7604,5,2009
283,3439.0,454.0,200.0,21978.0,3014.0,40186.0,8361.0,42.4,5.9,1832.0,66.0,117.0,11,1,7605,7,2009
284,1442.0,555.0,64.0,20441.0,7667.0,46830.0,29020.0,32.8,13.8,448.0,101.0,28.0,11,1,7703,1,2009
285,1014.0,378.0,54.0,24008.0,9150.0,38949.0,13465.0,30.9,9.1,521.0,128.0,29.0,11,1,7703,2,2009
286,4062.0,842.0,166.0,13937.0,3668.0,31762.0,7089.0,24.4,4.3,1420.0,131.0,60.0,11,1,7703,3,2009
287,2352.0,477.0,144.0,15628.0,4400.0,25539.0,7177.0,27.3,8.8,924.0,129.0,57.0,11,1,7707,1,2009
288,660.0,217.0,53.0,36548.0,11774.0,46186.0,34506.0,45.5,10.1,271.0,75.0,21.0,11,1,7707,2,2009
289,864.0,236.0,64.0,23550.0,5271.0,42530.0,23128.0,48.8,12.2,467.0,72.0,36.0,11,1,7707,3,2009
290,1666.0,388.0,85.0,19384.0,4625.0,36545.0,4599.0,27.9,1.8,691.0,125.0,39.0,11,1,7708,1,2009
291,1247.0,385.0,78.0,14962.0,4009.0,25526.0,12930.0,43.6,11.0,626.0,117.0,42.0,11,1,7708,2,2009
292,1617.0,371.0,89.0,23044.0,5159.0,39444.0,16748.0,35.9,10.9,872.0,91.0,49.0,11,1,7709,4,2009
293,494.0,212.0,32.0,23241.0,7444.0,34063.0,11660.0,40.5,10.8,289.0,88.0,17.0,11,1,7709,5,2009
294,682.0,260.0,50.0,16459.0,5506.0,21875.0,4159.0,40.2,10.4,464.0,91.0,31.0,11,1,7803,1,2009
295,722.0,277.0,40.0,18977.0,4422.0,21750.0,19512.0,37.6,12.7,398.0,90.0,24.0,11,1,7803,2,2009
296,596.0,224.0,38.0,22528.0,7257.0,44844.0,14987.0,43.5,16.7,238.0,75.0,18.0,11,1,7803,3,2009
297,1002.0,243.0,62.0,20861.0,5834.0,18750.0,18199.0,35.6,10.7,576.0,105.0,34.0,11,1,7803,4,2009
298,572.0,249.0,44.0,11224.0,3488.0,20606.0,10813.0,52.6,8.0,378.0,85.0,22.0,11,1,7804,1,2009
299,1834.0,444.0,103.0,7433.0,2526.0,13771.0,4870.0,18.6,4.7,613.0,95.0,39.0,11,1,7804,2,2009
300,836.0,286.0,62.0,25637.0,5755.0,35893.0,24853.0,47.3,10.6,339.0,75.0,30.0,11,1,7804,3,2009
301,1409.0,350.0,89.0,17982.0,5096.0,40313.0,12539.0,37.0,10.1,650.0,100.0,40.0,11,1,7806,1,2009
302,696.0,249.0,59.0,16573.0,4793.0,37045.0,13030.0,38.9,6.9,405.0,96.0,30.0,11,1,7806,5,2009
303,1280.0,320.0,91.0,12325.0,3899.0,20625.0,14911.0,32.1,12.0,466.0,102.0,29.0,11,1,7807,1,2009
304,1063.0,336.0,64.0,16552.0,5788.0,34327.0,26236.0,27.7,17.7,383.0,84.0,25.0,11,1,7807,3,2009
305,934.0,299.0,62.0,16695.0,6655.0,23600.0,9003.0,35.7,6.2,548.0,115.0,37.0,11,1,7808,2,2009
306,494.0,240.0,34.0,20764.0,7827.0,38750.0,12671.0,41.8,25.9,249.0,94.0,17.0,11,1,7808,3,2009
307,2282.0,447.0,117.0,11516.0,4076.0,27147.0,9427.0,20.3,4.1,690.0,113.0,40.0,11,1,7808,4,2009
308,2154.0,411.0,100.0,16685.0,5635.0,19661.0,21712.0,25.7,8.4,980.0,125.0,52.0,11,1,7809,3,2009
309,883.0,316.0,45.0,23157.0,9440.0,31905.0,18976.0,49.2,6.0,398.0,95.0,26.0,11,1,7809,4,2009
310,912.0,461.0,32.0,9467.0,6438.0,6548.0,34742.0,21.4,9.9,353.0,103.0,19.0,11,1,7901,1,2009
311,1034.0,401.0,54.0,40175.0,12969.0,69375.0,20320.0,46.1,6.0,471.0,117.0,31.0,11,1,7901,2,2009
312,894.0,244.0,54.0,29564.0,10720.0,32125.0,21544.0,47.8,11.8,466.0,121.0,28.0,11,1,7901,3,2009
313,1086.0,403.0,60.0,21849.0,11894.0,24125.0,25351.0,25.4,12.7,448.0,107.0,30.0,11,1,7901,4,2009
314,1060.0,254.0,65.0,23988.0,5940.0,41442.0,7261.0,35.1,4.3,598.0,91.0,35.0,11,1,7903,1,2009
315,602.0,232.0,35.0,42099.0,19596.0,60309.0,9649.0,54.2,4.6,360.0,82.0,23.0,11,1,7903,2,2009
316,461.0,160.0,44.0,49886.0,14201.0,106591.0,16274.0,35.6,5.5,243.0,59.0,22.0,11,1,8001,1,2009
317,1505.0,249.0,115.0,46438.0,11253.0,91406.0,22339.0,34.9,4.1,690.0,85.0,54.0,11,1,8001,2,2009
318,553.0,130.0,48.0,45446.0,12366.0,61518.0,22694.0,39.5,4.7,334.0,74.0,28.0,11,1,8001,3,2009
319,1158.0,250.0,70.0,51002.0,10473.0,64962.0,30331.0,35.2,3.0,688.0,104.0,43.0,11,1,8002,1,2009
320,2145.0,291.0,164.0,52331.0,9578.0,93397.0,17241.0,36.2,3.5,951.0,90.0,80.0,11,1,8002,3,2009
321,573.0,216.0,55.0,54299.0,11596.0,99531.0,28819.0,30.4,2.0,307.0,76.0,28.0,11,1,8100,1,2009
322,1930.0,509.0,125.0,50031.0,11763.0,132500.0,22172.0,31.9,2.8,702.0,96.0,56.0,11,1,8100,2,2009
323,834.0,208.0,65.0,97945.0,22418.0,138258.0,28286.0,33.2,12.3,453.0,93.0,36.0,11,1,8100,3,2009
324,792.0,194.0,66.0,78501.0,29765.0,94219.0,56522.0,32.7,4.6,428.0,81.0,38.0,11,1,8200,1,2009
325,1903.0,265.0,158.0,82446.0,18514.0,78182.0,18840.0,34.6,2.5,1153.0,86.0,94.0,11,1,8200,2,2009
326,1210.0,179.0,82.0,72936.0,11612.0,108250.0,20729.0,38.2,3.8,641.0,91.0,43.0,11,1,8301,1,2009
327,1039.0,189.0,81.0,73753.0,13643.0,116389.0,22018.0,36.9,4.2,562.0,85.0,45.0,11,1,8301,2,2009
328,1825.0,165.0,133.0,68143.0,11623.0,110563.0,36205.0,33.9,3.3,968.0,54.0,71.0,11,1,8302,1,2009
329,416.0,220.0,27.0,34001.0,12160.0,46563.0,36470.0,35.3,7.4,234.0,68.0,17.0,11,1,8402,3,2009
330,2127.0,347.0,150.0,33349.0,6520.0,61429.0,11908.0,42.9,3.1,1032.0,79.0,79.0,11,1,8402,4,2009
331,1490.0,351.0,88.0,42304.0,16593.0,96417.0,38401.0,36.8,2.8,657.0,51.0,39.0,11,1,8410,1,2009
332,655.0,217.0,46.0,40889.0,12726.0,99550.0,26527.0,44.2,15.7,318.0,86.0,24.0,11,1,8500,1,2009
333,629.0,225.0,48.0,30632.0,13206.0,57283.0,64562.0,35.3,2.9,277.0,77.0,22.0,11,1,8500,2,2009
334,2011.0,399.0,117.0,30037.0,5086.0,61862.0,11620.0,39.2,5.5,867.0,106.0,61.0,11,1,8500,3,2009
335,0.0,132.0,,,,,,,,35.0,28.0,,11,1,8600,1,2009
336,891.0,284.0,52.0,34708.0,11580.0,51576.0,20613.0,40.1,9.2,490.0,88.0,30.0,11,1,8701,4,2009
337,1183.0,367.0,79.0,30321.0,8955.0,83393.0,20722.0,28.9,13.3,457.0,89.0,33.0,11,1,8701,5,2009
338,1401.0,331.0,79.0,20382.0,4584.0,31222.0,14121.0,34.7,9.2,585.0,122.0,34.0,11,1,8702,1,2009
339,582.0,304.0,30.0,25503.0,8128.0,32646.0,41239.0,49.4,14.3,356.0,116.0,19.0,11,1,8702,3,2009
340,544.0,249.0,35.0,22703.0,9257.0,40391.0,37925.0,42.4,10.1,333.0,79.0,22.0,11,1,8802,1,2009
341,1090.0,297.0,81.0,16799.0,3970.0,19792.0,11869.0,40.3,15.5,548.0,111.0,39.0,11,1,8802,2,2009
342,1322.0,420.0,87.0,31648.0,3937.0,68833.0,24621.0,33.3,2.1,512.0,111.0,38.0,11,1,8802,3,2009
343,1617.0,508.0,89.0,16379.0,8472.0,39118.0,19208.0,22.9,6.8,641.0,111.0,40.0,11,1,8802,4,2009
344,791.0,315.0,52.0,17739.0,3551.0,21336.0,11113.0,37.4,4.2,428.0,81.0,28.0,11,1,8803,5,2009
345,735.0,443.0,43.0,10320.0,5983.0,52386.0,31027.0,22.7,1.8,212.0,59.0,13.0,11,1,8803,6,2009
346,1043.0,423.0,57.0,21426.0,6728.0,28529.0,5525.0,47.1,4.8,700.0,131.0,38.0,11,1,8804,1,2009
347,1040.0,393.0,47.0,9695.0,3176.0,18059.0,17764.0,31.8,19.0,353.0,92.0,19.0,11,1,8804,2,2009
348,702.0,272.0,43.0,24014.0,8751.0,31087.0,14069.0,41.8,5.3,490.0,121.0,28.0,11,1,8804,3,2009
349,2575.0,372.0,164.0,17779.0,2478.0,25597.0,6948.0,33.0,6.3,1467.0,49.0,97.0,11,1,8903,1,2009
350,2826.0,335.0,163.0,14763.0,2156.0,27396.0,7475.0,32.3,4.6,1363.0,79.0,86.0,11,1,8904,1,2009
351,523.0,155.0,39.0,14110.0,4744.0,16757.0,3925.0,48.8,5.4,476.0,91.0,32.0,11,1,8904,2,2009
352,0.0,132.0,,,,,,,,0.0,132.0,,11,1,8905,1,2009
353,2412.0,257.0,163.0,38358.0,6566.0,36047.0,11998.0,51.8,3.8,1586.0,27.0,123.0,11,1,9000,1,2009
354,1707.0,471.0,107.0,22291.0,4941.0,50203.0,9809.0,39.5,13.3,548.0,114.0,41.0,11,1,9101,1,2009
355,1246.0,349.0,88.0,28558.0,8058.0,53125.0,14263.0,55.0,12.5,506.0,111.0,33.0,11,1,9101,3,2009
356,1578.0,491.0,90.0,25033.0,4980.0,53438.0,6686.0,43.0,5.9,838.0,128.0,46.0,11,1,9101,5,2009
357,591.0,234.0,43.0,39384.0,7384.0,63958.0,20338.0,45.9,8.1,397.0,99.0,28.0,11,1,9102,1,2009
358,4012.0,716.0,219.0,11472.0,2392.0,21105.0,5046.0,28.7,4.9,1426.0,109.0,87.0,11,1,9102,2,2009
359,1326.0,223.0,83.0,28366.0,6029.0,43629.0,13457.0,32.7,7.1,586.0,65.0,39.0,11,1,9201,3,2009
360,660.0,332.0,32.0,28627.0,12021.0,51716.0,11184.0,41.8,14.7,287.0,92.0,18.0,11,1,9203,4,2009
361,1331.0,501.0,53.0,32154.0,9948.0,66375.0,57413.0,25.6,9.6,445.0,104.0,26.0,11,1,9203,5,2009
362,1057.0,257.0,62.0,26680.0,6952.0,38672.0,10219.0,45.2,9.8,587.0,107.0,37.0,11,1,9203,6,2009
363,1749.0,426.0,92.0,15255.0,4327.0,27552.0,8588.0,40.3,7.9,823.0,102.0,53.0,11,1,9204,2,2009
364,887.0,254.0,53.0,20421.0,5972.0,36316.0,14330.0,49.3,6.2,479.0,92.0,30.0,11,1,9204,4,2009
365,939.0,359.0,56.0,28461.0,12210.0,58558.0,2699.0,28.9,7.5,319.0,84.0,21.0,11,1,9301,1,2009
366,467.0,151.0,33.0,54678.0,22622.0,83285.0,36832.0,50.7,6.1,328.0,76.0,21.0,11,1,9301,3,2009
367,772.0,308.0,53.0,43717.0,12710.0,139737.0,41986.0,45.4,9.2,237.0,90.0,20.0,11,1,9301,4,2009
368,1185.0,475.0,66.0,31932.0,7266.0,73558.0,43997.0,46.1,8.2,397.0,79.0,28.0,11,1,9301,5,2009
369,521.0,171.0,45.0,35741.0,9969.0,82695.0,30396.0,44.7,10.5,279.0,79.0,19.0,11,1,9302,7,2009
370,760.0,320.0,44.0,27228.0,10550.0,56815.0,43911.0,42.5,5.4,267.0,78.0,18.0,11,1,9302,8,2009
371,798.0,212.0,46.0,45125.0,9823.0,95000.0,47392.0,46.9,10.3,338.0,79.0,22.0,11,1,9400,1,2009
372,611.0,234.0,39.0,33722.0,8708.0,72069.0,23015.0,41.5,12.8,292.0,83.0,20.0,11,1,9400,2,2009
373,489.0,199.0,36.0,47073.0,8099.0,81250.0,19347.0,49.3,9.7,250.0,89.0,19.0,11,1,9400,3,2009
374,758.0,193.0,52.0,41652.0,7581.0,65179.0,16344.0,45.9,11.7,423.0,101.0,31.0,11,1,9400,4,2009
375,1387.0,365.0,93.0,29502.0,6966.0,65909.0,24558.0,33.9,13.3,510.0,105.0,39.0,11,1,9400,5,2009
376,1899.0,460.0,76.0,27501.0,11937.0,42500.0,30264.0,32.6,7.7,868.0,143.0,45.0,11,1,9501,1,2009
377,1379.0,549.0,,3787.0,978.0,,,19.7,0.3,10.0,15.0,,11,1,9501,2,2009
378,2068.0,681.0,95.0,15447.0,5321.0,49052.0,15623.0,18.9,2.1,760.0,154.0,36.0,11,1,9501,3,2009
379,579.0,209.0,34.0,35302.0,9419.0,43684.0,8974.0,38.4,21.9,442.0,97.0,27.0,11,1,9501,4,2009
380,1422.0,317.0,99.0,32897.0,4812.0,68417.0,12966.0,49.9,10.2,559.0,86.0,41.0,11,1,9503,1,2009
381,1072.0,299.0,59.0,42654.0,8244.0,121830.0,37222.0,50.3,5.9,366.0,78.0,23.0,11,1,9503,2,2009
382,582.0,183.0,42.0,41245.0,15397.0,106563.0,46047.0,49.0,5.9,292.0,76.0,20.0,11,1,9503,3,2009
383,2123.0,475.0,113.0,23732.0,5707.0,45230.0,7814.0,45.2,14.8,1022.0,87.0,62.0,11,1,9504,6,2009
384,1374.0,350.0,128.0,27386.0,5247.0,59250.0,34055.0,51.6,12.4,357.0,79.0,38.0,11,1,9504,7,2009
385,851.0,272.0,51.0,31333.0,5210.0,65469.0,39188.0,45.9,16.7,445.0,76.0,30.0,11,1,9505,2,2009
386,889.0,296.0,56.0,32107.0,7437.0,70104.0,15488.0,48.9,2.3,314.0,89.0,26.0,11,1,9505,4,2009
387,919.0,262.0,63.0,27038.0,7211.0,51440.0,9823.0,39.1,10.8,473.0,84.0,38.0,11,1,9505,6,2009
388,2012.0,384.0,110.0,28616.0,6662.0,59444.0,13975.0,43.0,9.1,660.0,57.0,42.0,11,1,9507,1,2009
389,1693.0,440.0,96.0,27856.0,7497.0,46722.0,28691.0,47.3,10.7,651.0,87.0,47.0,11,1,9508,2,2009
390,1098.0,381.0,55.0,27963.0,9127.0,46780.0,2428.0,32.7,12.4,458.0,88.0,30.0,11,1,9508,3,2009
391,395.0,176.0,25.0,22976.0,5227.0,19250.0,18536.0,46.7,7.8,346.0,103.0,21.0,11,1,9508,4,2009
392,816.0,247.0,64.0,29954.0,6057.0,55104.0,25286.0,49.8,15.3,403.0,74.0,32.0,11,1,9509,1,2009
393,1397.0,321.0,87.0,42520.0,17606.0,70769.0,47618.0,49.6,7.3,523.0,70.0,40.0,11,1,9509,2,2009
394,984.0,359.0,69.0,26193.0,7057.0,56603.0,11424.0,37.6,6.6,369.0,91.0,26.0,11,1,9509,8,2009
395,2747.0,587.0,139.0,13819.0,3510.0,22300.0,13020.0,21.9,8.9,899.0,21.0,54.0,11,1,9601,1,2009
396,3577.0,482.0,184.0,12799.0,2445.0,23696.0,5166.0,26.5,1.7,1489.0,24.0,90.0,11,1,9602,3,2009
397,1842.0,452.0,117.0,18355.0,3152.0,36681.0,6435.0,31.1,8.1,808.0,106.0,56.0,11,1,9603,1,2009
398,466.0,143.0,36.0,32591.0,9148.0,54750.0,16210.0,52.2,16.2,310.0,75.0,22.0,11,1,9603,2,2009
399,1319.0,377.0,65.0,17679.0,4921.0,32843.0,18290.0,33.8,8.0,667.0,96.0,39.0,11,1,9603,3,2009
400,1443.0,241.0,90.0,26288.0,6464.0,36645.0,9625.0,36.4,3.3,686.0,90.0,46.0,11,1,9604,4,2009
401,708.0,266.0,45.0,23681.0,5652.0,43571.0,26036.0,55.0,8.1,351.0,91.0,21.0,11,1,9604,5,2009
402,2246.0,413.0,126.0,18750.0,4418.0,37652.0,12690.0,30.8,6.3,929.0,123.0,56.0,11,1,9700,1,2009
403,805.0,634.0,26.0,11625.0,10796.0,28958.0,35584.0,21.6,11.9,308.0,112.0,13.0,11,1,9700,2,2009
404,1598.0,430.0,84.0,13782.0,4453.0,31875.0,21041.0,22.3,6.8,673.0,67.0,47.0,11,1,9801,1,2009
405,351.0,210.0,26.0,9197.0,3517.0,20268.0,20610.0,24.6,5.1,239.0,84.0,17.0,11,1,9802,1,2009
406,911.0,293.0,50.0,16471.0,6005.0,29031.0,11591.0,39.1,11.7,547.0,88.0,31.0,11,1,9802,2,2009
407,669.0,238.0,35.0,20892.0,6822.0,30882.0,9925.0,29.5,7.7,391.0,90.0,24.0,11,1,9803,2,2009
408,1071.0,304.0,55.0,13869.0,4447.0,16723.0,11469.0,30.6,10.5,697.0,103.0,42.0,11,1,9803,3,2009
409,629.0,298.0,39.0,15686.0,3669.0,31250.0,23060.0,27.7,6.1,255.0,87.0,17.0,11,1,9803,4,2009
410,3012.0,634.0,123.0,19498.0,4590.0,43275.0,17696.0,31.9,18.3,1033.0,47.0,55.0,11,1,9804,1,2009
411,1778.0,426.0,75.0,15835.0,4945.0,23929.0,11542.0,29.9,8.1,960.0,165.0,41.0,11,1,9806,1,2009
412,3511.0,718.0,128.0,11601.0,2107.0,25734.0,6059.0,25.5,4.6,1586.0,193.0,63.0,11,1,9806,2,2009
413,507.0,234.0,22.0,17006.0,5485.0,26957.0,12747.0,36.1,14.5,490.0,125.0,20.0,11,1,9806,3,2009
